file1,file2,similarity
place_85.txt,place_85.txt,1.0
place_85.txt,place_91.txt,0.9386304909560723
place_85.txt,place_46.txt,0.9360204734484965
place_85.txt,place_52.txt,0.866626065773447
place_85.txt,place_53.txt,0.9307056579783852
place_85.txt,place_47.txt,0.9296577946768061
place_85.txt,place_90.txt,0.9386304909560723
place_85.txt,place_84.txt,0.9252217997465145
place_85.txt,place_92.txt,0.9293443666454487
place_85.txt,place_86.txt,0.8628398791540786
place_85.txt,place_79.txt,0.9353393085787451
place_85.txt,place_51.txt,0.9307936507936508
place_85.txt,place_45.txt,0.8548387096774194
place_85.txt,place_44.txt,0.9391805377720871
place_85.txt,place_50.txt,0.9301143583227446
place_85.txt,place_78.txt,0.9353393085787451
place_85.txt,place_87.txt,0.9966887417218543
place_85.txt,place_93.txt,0.9301143583227446
place_85.txt,place_9.txt,0.9363344051446946
place_85.txt,place_97.txt,0.9235628553379659
place_85.txt,place_83.txt,0.928435718809373
place_85.txt,place_54.txt,0.9933949801849405
place_85.txt,place_40.txt,0.9252691576947435
place_85.txt,place_68.txt,0.8537025888019265
place_85.txt,place_69.txt,0.9261146496815287
place_85.txt,place_41.txt,0.8954001260239446
place_85.txt,place_55.txt,0.9259024699176694
place_85.txt,place_82.txt,0.9272612270714737
place_85.txt,place_96.txt,0.9263024142312579
place_85.txt,place_8.txt,0.8526063511084482
place_85.txt,place_80.txt,0.9290690310322989
place_85.txt,place_94.txt,0.9268912905276542
place_85.txt,place_43.txt,0.9332477535301669
place_85.txt,place_57.txt,0.9335038363171355
place_85.txt,place_56.txt,0.9385009609224856
place_85.txt,place_42.txt,0.850629874025195
place_85.txt,place_95.txt,0.9295238095238095
place_85.txt,place_81.txt,0.9258555133079848
place_85.txt,place_19.txt,0.9268912905276542
place_85.txt,place_25.txt,0.92861695347355
place_85.txt,place_31.txt,0.919620253164557
place_85.txt,place_30.txt,0.9307056579783852
place_85.txt,place_24.txt,0.8660606060606061
place_85.txt,place_18.txt,0.9318471337579618
place_85.txt,place_32.txt,0.8550029958058718
place_85.txt,place_26.txt,0.92861695347355
place_85.txt,place_27.txt,0.9293443666454487
place_85.txt,place_33.txt,0.9295685279187818
place_85.txt,place_37.txt,0.9332477535301669
place_85.txt,place_23.txt,0.9214195183776933
place_85.txt,place_22.txt,0.9005037783375315
place_85.txt,place_36.txt,0.9347408829174664
place_85.txt,place_20.txt,0.9294342021614749
place_85.txt,place_34.txt,0.9306615776081425
place_85.txt,place_35.txt,0.9920529801324504
place_85.txt,place_21.txt,0.9293893129770993
place_85.txt,place_38.txt,0.9165613147914033
place_85.txt,place_10.txt,0.9363344051446946
place_85.txt,place_11.txt,0.9312539783577339
place_85.txt,place_39.txt,0.8581774290887145
place_85.txt,place_13.txt,0.9307936507936508
place_85.txt,place_12.txt,0.9302915082382763
place_85.txt,place_16.txt,0.931454196028187
place_85.txt,place_17.txt,0.990728476821192
place_85.txt,place_15.txt,0.925761421319797
place_85.txt,place_29.txt,0.9330759330759331
place_85.txt,place_28.txt,0.8595744680851064
place_85.txt,place_14.txt,0.9275730622617535
place_85.txt,place_102.txt,0.9302030456852792
place_85.txt,place_6.txt,0.9301587301587302
place_85.txt,place_98.txt,0.8592233009708738
place_85.txt,place_67.txt,0.8986700443318556
place_85.txt,place_73.txt,0.9263024142312579
place_85.txt,place_72.txt,0.9263024142312579
place_85.txt,place_66.txt,0.928435718809373
place_85.txt,place_99.txt,0.9920739762219286
place_85.txt,place_7.txt,0.9042485732403297
place_85.txt,place_103.txt,0.926984126984127
place_85.txt,place_101.txt,0.8537025888019265
place_85.txt,place_5.txt,0.935048231511254
place_85.txt,place_58.txt,0.9352564102564103
place_85.txt,place_70.txt,0.990728476821192
place_85.txt,place_64.txt,0.9240506329113924
place_85.txt,place_65.txt,0.9240506329113924
place_85.txt,place_71.txt,0.9295238095238095
place_85.txt,place_59.txt,0.9319771137952956
place_85.txt,place_4.txt,0.9346991037131882
place_85.txt,place_100.txt,0.9278481012658228
place_85.txt,place_104.txt,0.9294790343074968
place_85.txt,place_0.txt,0.9240506329113924
place_85.txt,place_75.txt,0.9303069053708439
place_85.txt,place_61.txt,0.8413915094339622
place_85.txt,place_49.txt,0.9263024142312579
place_85.txt,place_48.txt,0.9154574132492114
place_85.txt,place_60.txt,0.9530332681017613
place_85.txt,place_74.txt,0.9318036966220522
place_85.txt,place_1.txt,0.926255562619199
place_85.txt,place_3.txt,0.9300699300699301
place_85.txt,place_89.txt,0.8479427549194991
place_85.txt,place_62.txt,0.9913907284768212
place_85.txt,place_76.txt,0.8991808443604284
place_85.txt,place_77.txt,0.8518518518518519
place_85.txt,place_63.txt,0.9272612270714737
place_85.txt,place_88.txt,0.9020979020979021
place_85.txt,place_2.txt,0.926255562619199
place_91.txt,place_91.txt,1.0
place_91.txt,place_46.txt,0.944977607165707
place_91.txt,place_52.txt,0.8191230207064555
place_91.txt,place_53.txt,0.9554990464081373
place_91.txt,place_47.txt,0.9518377693282636
place_91.txt,place_90.txt,0.9993540051679587
place_91.txt,place_84.txt,0.9550063371356147
place_91.txt,place_92.txt,0.9554423933800127
place_91.txt,place_86.txt,0.8108761329305136
place_91.txt,place_79.txt,0.9628681177976952
place_91.txt,place_51.txt,0.954920634920635
place_91.txt,place_45.txt,0.8052568697729988
place_91.txt,place_44.txt,0.9590268886043534
place_91.txt,place_50.txt,0.9542566709021602
place_91.txt,place_78.txt,0.9622279129321383
place_91.txt,place_87.txt,0.9418604651162791
place_91.txt,place_93.txt,0.9542566709021602
place_91.txt,place_9.txt,0.9594855305466238
place_91.txt,place_97.txt,0.9463044851547694
place_91.txt,place_83.txt,0.9518682710576314
place_91.txt,place_54.txt,0.936046511627907
place_91.txt,place_40.txt,0.9537682077264091
place_91.txt,place_68.txt,0.8079470198675497
place_91.txt,place_69.txt,0.9573248407643312
place_91.txt,place_41.txt,0.9269061121613107
place_91.txt,place_55.txt,0.954401519949335
place_91.txt,place_82.txt,0.9506641366223909
place_91.txt,place_96.txt,0.9561626429479034
place_91.txt,place_8.txt,0.8046734571599761
place_91.txt,place_80.txt,0.9518682710576314
place_91.txt,place_94.txt,0.9567705022250477
place_91.txt,place_43.txt,0.975609756097561
place_91.txt,place_57.txt,0.9686700767263428
place_91.txt,place_56.txt,0.9718129404228059
place_91.txt,place_42.txt,0.8038392321535692
place_91.txt,place_95.txt,0.953015873015873
place_91.txt,place_81.txt,0.9550063371356147
place_91.txt,place_19.txt,0.9574062301335029
place_91.txt,place_25.txt,0.9623964308476737
place_91.txt,place_31.txt,0.9424050632911393
place_91.txt,place_30.txt,0.9554990464081373
place_91.txt,place_24.txt,0.8187878787878788
place_91.txt,place_18.txt,0.9560509554140127
place_91.txt,place_32.txt,0.8070701018573996
place_91.txt,place_26.txt,0.9630337794773741
place_91.txt,place_27.txt,0.9554423933800127
place_91.txt,place_33.txt,0.9530456852791878
place_91.txt,place_37.txt,0.9749679075738126
place_91.txt,place_23.txt,0.9493029150823827
place_91.txt,place_22.txt,0.9238035264483627
