file1,file2,similarity
Bay_Street_Theatre.txt,Bay_Street_Theatre.txt,1.0
Arkansas_Methodist_Medical_Center.txt,Arkansas_Methodist_Medical_Center.txt,1.0
Confettis_a_NightclubEatery.txt,Confettis_a_NightclubEatery.txt,1.0
Moody_Lane.txt,Moody_Lane.txt,1.0
Kauzlarich_House.txt,Kauzlarich_House.txt,1.0
The_traveler_of_Knob.txt,The_traveler_of_Knob.txt,1.0
Rush_City_On_The_Buffalo_River.txt,Rush_City_On_The_Buffalo_River.txt,1.0
Lawrence_amp_Winston_CO.txt,Lawrence_amp_Winston_CO.txt,1.0
Old_Stagecoach_Rd.txt,Old_Stagecoach_Rd.txt,1.0
Hutto_Bridge.txt,Hutto_Bridge.txt,1.0
Libbey_Glass.txt,Libbey_Glass.txt,1.0
The_Old_Telfair_Hospital.txt,The_Old_Telfair_Hospital.txt,1.0
Radisson_Prince_Charles_Hotel.txt,Radisson_Prince_Charles_Hotel.txt,1.0
Pierce_Elementary.txt,Pierce_Elementary.txt,1.0
Fairy_Train_Tracks.txt,Fairy_Train_Tracks.txt,1.0
McDonalds.txt,McDonalds.txt,1.0
Coweta_High_School.txt,Coweta_High_School.txt,1.0
the_Jericho_cemetery.txt,the_Jericho_cemetery.txt,1.0
South_East_of_Woodward_on_highway270.txt,South_East_of_Woodward_on_highway270.txt,1.0
Old_Jabobs_Funeral_Home.txt,Old_Jabobs_Funeral_Home.txt,1.0
Broadalbin_hotel.txt,Broadalbin_hotel.txt,1.0
Deepwater_elementary.txt,Deepwater_elementary.txt,1.0
Clairview_Movie_Theater.txt,Clairview_Movie_Theater.txt,1.0
Myrtle_Grove_Cemetery.txt,Myrtle_Grove_Cemetery.txt,1.0
Sunbright_Manor.txt,Sunbright_Manor.txt,1.0
Galloway_House.txt,Galloway_House.txt,1.0
Kilgore_College.txt,Kilgore_College.txt,1.0
Sautee_Nacoochee_Indian_Burial_Mound.txt,Sautee_Nacoochee_Indian_Burial_Mound.txt,1.0
Jefferson_Jr_High_school_Whitmer_High_School.txt,Jefferson_Jr_High_school_Whitmer_High_School.txt,1.0
Central_Middle_School.txt,Central_Middle_School.txt,1.0
22_Mine_Road.txt,22_Mine_Road.txt,1.0
Berville_Rd.txt,Berville_Rd.txt,1.0
St_Stephens_School.txt,St_Stephens_School.txt,1.0
Red_Lion_Hotel_formerly_Holiday_Inn.txt,Red_Lion_Hotel_formerly_Holiday_Inn.txt,1.0
The_Alamodome.txt,The_Alamodome.txt,1.0
Harder_Hall.txt,Harder_Hall.txt,1.0
Fountain_Valley_High_School.txt,Fountain_Valley_High_School.txt,1.0
Stedes_PondTrain_Tracks.txt,Stedes_PondTrain_Tracks.txt,1.0
Damish_Hospital.txt,Damish_Hospital.txt,1.0
St_Josephs_Church.txt,St_Josephs_Church.txt,1.0
Primrose_Lane.txt,Primrose_Lane.txt,1.0
Magnolias_Vineyard_Restaurant.txt,Magnolias_Vineyard_Restaurant.txt,1.0
Whitstran.txt,Whitstran.txt,1.0
Turn_Hall.txt,Turn_Hall.txt,1.0
Rachels_field.txt,Rachels_field.txt,1.0
Dennys_Restaurant.txt,Dennys_Restaurant.txt,1.0
Stinson_Middle_School.txt,Stinson_Middle_School.txt,1.0
Nelsens_Hall_and_Bitters_Pub.txt,Nelsens_Hall_and_Bitters_Pub.txt,1.0
St_Marys_Catholic_Cemetery.txt,St_Marys_Catholic_Cemetery.txt,1.0
Washington_High_School.txt,Washington_High_School.txt,1.0
The_Hermitage.txt,The_Hermitage.txt,1.0
Jones_Nursery_Road.txt,Jones_Nursery_Road.txt,1.0
Pioneer_High_School.txt,Pioneer_High_School.txt,1.0
Kenmore.txt,Kenmore.txt,1.0
Mossy_Glen.txt,Mossy_Glen.txt,1.0
Old_Stone_Rec_Building.txt,Old_Stone_Rec_Building.txt,1.0
Downieville_River_Inn_Resort.txt,Downieville_River_Inn_Resort.txt,1.0
Globe_High_School.txt,Globe_High_School.txt,1.0
Old_Post_Chapel.txt,Old_Post_Chapel.txt,1.0
Mallard_Cove_apt.txt,Mallard_Cove_apt.txt,1.0
Devils_Back_Bone_St_Rd_25.txt,Devils_Back_Bone_St_Rd_25.txt,1.0
Brunswick_Zone.txt,Brunswick_Zone.txt,1.0
Boothbay_Opera_House.txt,Boothbay_Opera_House.txt,1.0
Friendship_Cemetery.txt,Friendship_Cemetery.txt,1.0
Evergreen_Inn_hotel.txt,Evergreen_Inn_hotel.txt,1.0
Hp175.txt,Hp175.txt,1.0
Crown_Plaza_St_Anthony.txt,Crown_Plaza_St_Anthony.txt,1.0
Sheas_Performing_Art_Center.txt,Sheas_Performing_Art_Center.txt,1.0
Nancy_Mountain.txt,Nancy_Mountain.txt,1.0
Fort_Phantom_Lake.txt,Fort_Phantom_Lake.txt,1.0
Huntsville_High_School.txt,Huntsville_High_School.txt,1.0
trestle_bridge.txt,trestle_bridge.txt,1.0
Tunnel_19.txt,Tunnel_19.txt,1.0
Hanna_House.txt,Hanna_House.txt,1.0
Cherokee_Elementary.txt,Cherokee_Elementary.txt,1.0
Foxwood_Road.txt,Foxwood_Road.txt,1.0
Gratis.txt,Gratis.txt,1.0
18th_St.txt,18th_St.txt,1.0
Bannwell_bridge.txt,Bannwell_bridge.txt,1.0
Warren_Wilson_College.txt,Warren_Wilson_College.txt,1.0
Arbys.txt,Arbys.txt,1.0
Old_Gym.txt,Old_Gym.txt,1.0
Branding_Iron_Building.txt,Branding_Iron_Building.txt,1.0
Metal_MuseumArmy_hospital.txt,Metal_MuseumArmy_hospital.txt,1.0
Bremerton_Community_theater.txt,Bremerton_Community_theater.txt,1.0
Gobblers_Knob.txt,Gobblers_Knob.txt,1.0
The_Morgue_bar_and_lounge.txt,The_Morgue_bar_and_lounge.txt,1.0
Birch_Hill_Cemetery.txt,Birch_Hill_Cemetery.txt,1.0
Rivera_high_school.txt,Rivera_high_school.txt,1.0
Roycroft_Inn.txt,Roycroft_Inn.txt,1.0
St_John_Bosco_High_School.txt,St_John_Bosco_High_School.txt,1.0
Appleton_Curling_Club.txt,Appleton_Curling_Club.txt,1.0
Highlands_Ranch_Mansion.txt,Highlands_Ranch_Mansion.txt,1.0
Superstition_Mountains.txt,Superstition_Mountains.txt,1.0
